ticket_id,reporter_id,datum,kategorie,priorita,status,popis
906,55,2025-04-21 09:27:00,Software,P4,closed,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
907,836,2024-10-16 12:48:00,Ostatní,P1,closed,Nefunguje kávovar v 3. patře.
908,591,2024-03-22 10:18:00,Hardware,P3,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
909,984,2025-04-20 17:50:00,Ostatní,P4,closed,Nefunguje kávovar v 3. patře.
910,782,2024-04-22 10:14:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
911,56,2024-02-17 16:40:00,Hardware,P4,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
912,536,2024-12-17 10:00:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
913,647,2025-04-05 09:31:00,Hardware,P2,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
914,983,2024-10-16 09:38:00,Hardware,P3,pending,Nefunguje mi dock. Můžete se na to podívat?
915,370,2025-04-13 11:02:00,Hardware,P3,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
916,9151,2024-01-24 16:54:00,Software,P2,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
917,966,2024-11-13 09:43:00,Hardware,P3,closed,Prosím o výměnu notebook — je už za zenitem.
918,377,2024-03-02 11:11:00,Hardware,P1,closed,Prosím o výměnu dock — je už za zenitem.
919,0,2025-04-29 10:50:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
920,233,2025-02-01 15:28:00,Ostatní,P4,open,Nefunguje kávovar v 3. patře.
921,495,2024-06-04 10:36:00,Hardware,P3,open,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
922,102,2024-02-10 11:00:00,Hardware,P3,closed,Nefunguje mi myš. Můžete se na to podívat?
923,742,2025-04-21 12:10:00,Hardware,P4,closed,Prosím o výměnu myš — je už za zenitem.
924,878,2025-04-12 10:11:00,Účet a přístup,P1,closed,Můj VPN profil nefunguje od pondělí.
925,669,2025-03-22 09:00:00,Účet a přístup,P4,closed,Zapomněl/a jsem heslo do Slack.
926,730,2025-03-20 17:47:00,Hardware,P3,closed,Nefunguje mi headset. Můžete se na to podívat?
927,426,2024-06-24 11:02:00,Software,P4,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
928,666,2024-02-23 17:44:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Jira?
929,454,2024-06-06 13:39:00,Účet a přístup,P3,open,Nemám přístup ke sdílenému disku týmu.
930,894,2025-01-06 09:54:00,Hardware,P2,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
931,114,2024-04-04 17:38:00,Ostatní,P1,closed,Nefunguje kávovar v 3. patře.
932,46,2024-12-07 09:27:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na VS Code?
933,541,2024-05-29 13:22:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Jira.
934,209,2024-10-06 11:41:00,Software,P2,open,Mohli byste mi prosím přidat licenci na Jira?
935,927,2024-12-21 10:29:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
936,518,2024-02-18 14:44:00,Ostatní,P1,closed,Někdo mi v ledničce snědl oběd. Co s tím?
937,9133,2025-04-07 08:50:00,Hardware,P3,closed,Nefunguje mi monitor. Můžete se na to podívat?
938,908,2024-04-29 11:28:00,Software,P4,open,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
939,933,2024-11-11 11:24:00,Ostatní,P3,closed,Nefunguje kávovar v 3. patře.
940,26,2025-01-11 12:48:00,Účet a přístup,P2,closed,Můj VPN profil nefunguje od pondělí.
941,423,2025-03-06 11:11:00,Software,P3,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
942,846,2024-02-07 16:30:00,Hardware,P2,closed,Nefunguje mi myš. Můžete se na to podívat?
943,969,2024-10-21 10:46:00,Hardware,P4,closed,Prosím o výměnu dock — je už za zenitem.
944,299,2024-02-01 15:43:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
945,905,2025-03-13 17:06:00,Software,P1,closed,Mohli byste mi prosím přidat licenci na Excel?
946,673,2024-02-21 13:29:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
947,708,2024-08-10 15:18:00,Software,P4,closed,Po updatu Jira se mi rozbilo VPN integrace.
948,588,2025-02-18 10:31:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do Confluence.
949,114,2024-05-02 10:35:00,Hardware,P3,closed,Prosím o výměnu notebook — je už za zenitem.
950,760,2025-05-11 14:15:00,Hardware,P3,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
951,440,2024-08-09 11:55:00,Ostatní,P3,closed,Klimatizace v open-spacu zase netáhne.
952,842,2024-06-07 15:56:00,Účet a přístup,P2,closed,Nemám přístup ke sdílenému disku týmu.
953,476,2024-09-04 14:25:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
954,44,2025-04-26 16:10:00,Hardware,P4,closed,Nefunguje mi notebook. Můžete se na to podívat?
955,22,2024-11-25 12:47:00,Software,P3,open,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
956,500,2024-05-02 17:42:00,Účet a přístup,P2,pending,Nemám přístup ke sdílenému disku týmu.
957,118,2025-03-15 15:26:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
958,433,2025-01-01 12:25:00,Software,P4,open,Po updatu VS Code se mi rozbilo notifikace.
959,88,2024-10-01 11:11:00,Ostatní,P2,closed,Klimatizace v open-spacu zase netáhne.
960,622,2024-03-12 14:27:00,Hardware,P2,closed,Prosím o výměnu monitor — je už za zenitem.
961,427,2025-05-05 15:35:00,Hardware,P3,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
962,195,2025-02-08 09:24:00,Účet a přístup,P3,closed,Můj VPN profil nefunguje od pondělí.
963,775,2025-03-30 10:41:00,Účet a přístup,P3,pending,Nemám přístup ke sdílenému disku týmu.
964,913,2025-04-27 10:34:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
965,927,2025-01-16 11:54:00,Hardware,P4,pending,Prosím o výměnu myš — je už za zenitem.
966,319,2024-01-25 15:38:00,Účet a přístup,P4,pending,Nemám přístup ke sdílenému disku týmu.
967,841,2025-01-04 16:07:00,Software,P3,pending,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
968,493,2025-03-14 12:40:00,Ostatní,P2,open,Někdo mi v ledničce snědl oběd. Co s tím?
969,877,2025-02-06 09:50:00,Software,P3,open,Mohli byste mi prosím přidat licenci na Excel?
970,229,2024-03-15 08:19:00,Hardware,P2,open,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
971,0,2024-01-16 17:21:00,Hardware,P4,closed,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
972,344,2024-02-15 15:42:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
973,877,2025-05-10 17:02:00,Software,P3,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
974,76,2025-02-14 09:44:00,Ostatní,P3,closed,Někdo mi v ledničce snědl oběd. Co s tím?
975,207,2024-02-17 15:50:00,Software,P4,closed,Po updatu VS Code se mi rozbilo notifikace.
976,205,2024-08-10 11:44:00,Software,P4,closed,Po updatu Excel se mi rozbilo SSO login.
977,666,2025-05-09 12:02:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
978,353,2024-04-07 10:11:00,Hardware,P3,closed,Prosím o výměnu monitor — je už za zenitem.
979,352,2024-03-02 11:48:00,Software,P1,closed,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
980,118,2024-02-06 10:13:00,Software,P3,open,Po updatu VS Code se mi rozbilo notifikace.
981,3,2025-04-17 13:07:00,Ostatní,P4,pending,Někdo mi v ledničce snědl oběd. Co s tím?
982,12,2025-02-23 09:51:00,Účet a přístup,P2,open,Nemám přístup ke sdílenému disku týmu.
983,727,2025-04-30 09:44:00,Hardware,P4,closed,Nefunguje mi klávesnice. Můžete se na to podívat?
984,549,2024-08-01 16:21:00,Hardware,P3,closed,klávesnice přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
985,418,2024-10-31 09:42:00,Hardware,P1,closed,Nefunguje mi headset. Můžete se na to podívat?
986,1008,2025-04-22 14:11:00,Hardware,P2,pending,Prosím o výměnu notebook — je už za zenitem.
987,715,2024-03-22 09:45:00,Účet a přístup,P1,pending,Nemám přístup ke sdílenému disku týmu.
988,1000,2024-02-29 14:22:00,Hardware,P2,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
989,445,2024-12-24 09:19:00,Hardware,P3,pending,Nefunguje mi klávesnice. Můžete se na to podívat?
990,325,2024-05-17 11:30:00,Software,P3,pending,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
991,85,2024-11-27 12:11:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
992,22,2024-02-28 13:08:00,Software,P4,closed,Po updatu Excel se mi rozbilo notifikace.
993,611,2024-05-26 08:24:00,Software,P4,pending,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
994,784,2024-09-21 12:59:00,Hardware,P2,closed,Prosím o výměnu notebook — je už za zenitem.
995,183,2024-07-04 12:11:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
996,382,2025-03-23 10:45:00,Ostatní,P3,closed,Někdo mi v ledničce snědl oběd. Co s tím?
997,901,2024-04-13 13:06:00,Software,P2,open,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
998,930,2024-12-14 17:45:00,Software,P3,closed,Po updatu VS Code se mi rozbilo notifikace.
999,157,2025-05-05 15:36:00,Hardware,P3,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1000,129,2024-03-26 11:16:00,Hardware,P2,pending,myš přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1001,764,2024-09-04 14:03:00,Software,P3,closed,Po updatu Figma se mi rozbilo SSO login.
1002,0,2024-11-28 13:11:00,Software,P4,closed,Po updatu Jira se mi rozbilo VPN integrace.
1003,640,2024-12-03 08:22:00,Ostatní,P4,closed,Nefunguje kávovar v 3. patře.
1004,373,2024-04-23 17:20:00,Hardware,P3,closed,Prosím o výměnu dock — je už za zenitem.
1005,281,2024-05-28 12:44:00,Hardware,P3,pending,Nefunguje mi klávesnice. Můžete se na to podívat?
1006,101,2025-03-20 17:45:00,Software,P4,closed,Po updatu Jira se mi rozbilo VPN integrace.
1007,118,2024-08-06 12:56:00,Software,P4,open,Mohli byste mi prosím přidat licenci na Slack?
1008,400,2024-08-06 10:02:00,Software,P2,closed,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
1009,9165,2024-07-19 08:59:00,Hardware,P4,pending,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1010,277,2024-08-06 17:47:00,Software,P3,open,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
1011,779,2025-02-22 14:25:00,Hardware,P2,closed,Prosím o výměnu myš — je už za zenitem.
1012,960,2025-03-27 12:15:00,Hardware,P3,closed,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1013,306,2024-04-22 12:57:00,Hardware,P2,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1014,302,2025-05-05 14:52:00,Hardware,P4,closed,Prosím o výměnu headset — je už za zenitem.
1015,9145,2025-02-15 09:09:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
1016,360,2025-04-25 12:17:00,Software,P3,open,Po updatu Figma se mi rozbilo VPN integrace.
1017,494,2025-02-23 13:30:00,Hardware,P3,closed,Prosím o výměnu headset — je už za zenitem.
1018,161,2024-02-29 17:09:00,Účet a přístup,P4,closed,Můj VPN profil nefunguje od pondělí.
1019,425,2025-01-26 09:14:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1020,155,2024-08-11 08:23:00,Hardware,P3,closed,dock přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1021,631,2024-01-21 12:16:00,Ostatní,P3,open,Nefunguje kávovar v 3. patře.
1022,24,2024-09-05 17:22:00,Hardware,P1,closed,Nefunguje mi monitor. Můžete se na to podívat?
1023,397,2024-06-09 15:43:00,Software,P3,closed,Po updatu Slack se mi rozbilo notifikace.
1024,132,2024-04-20 10:32:00,Software,P3,closed,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
1025,122,2025-04-08 09:18:00,Hardware,P3,closed,headset přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1026,956,2024-11-08 16:19:00,Hardware,P1,open,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1027,106,2024-01-03 09:42:00,Software,P4,open,Mohli byste mi prosím přidat licenci na Figma?
1028,1014,2025-05-13 13:55:00,Ostatní,P4,closed,Klimatizace v open-spacu zase netáhne.
1029,315,2024-09-07 11:52:00,Účet a přístup,P3,pending,Můj VPN profil nefunguje od pondělí.
1030,513,2024-10-01 15:24:00,Hardware,P2,open,Prosím o výměnu myš — je už za zenitem.
1031,624,2024-05-15 16:34:00,Hardware,P4,open,Nefunguje mi klávesnice. Můžete se na to podívat?
1032,804,2024-09-19 13:01:00,Ostatní,P4,pending,Někdo mi v ledničce snědl oběd. Co s tím?
1033,682,2024-08-15 09:46:00,Software,P1,closed,Nejde mi nainstalovat Figma. Vyhazuje to chybu.
1034,716,2024-12-24 12:30:00,Hardware,P4,closed,Nefunguje mi headset. Můžete se na to podívat?
1035,26,2024-01-15 17:44:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1036,647,2024-07-15 12:33:00,Účet a přístup,P2,pending,Můj VPN profil nefunguje od pondělí.
1037,633,2024-12-29 10:23:00,Hardware,P4,pending,Prosím o výměnu monitor — je už za zenitem.
1038,240,2024-07-08 10:47:00,Hardware,P3,pending,Prosím o výměnu klávesnice — je už za zenitem.
1039,159,2024-08-02 12:09:00,Hardware,P2,closed,Nefunguje mi monitor. Můžete se na to podívat?
1040,248,2024-04-02 12:14:00,Software,P4,pending,Mohli byste mi prosím přidat licenci na Excel?
1041,739,2024-12-11 08:45:00,Software,P2,pending,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
1042,1002,2024-03-20 13:19:00,Software,P3,pending,Nejde mi nainstalovat Excel. Vyhazuje to chybu.
1043,588,2024-02-18 08:18:00,Hardware,P3,closed,monitor přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1044,907,2024-11-20 08:06:00,Účet a přístup,P3,pending,Můj VPN profil nefunguje od pondělí.
1045,804,2024-01-17 17:56:00,Software,P2,open,Mohli byste mi prosím přidat licenci na Excel?
1046,905,2024-05-24 13:12:00,Software,P4,closed,Mohli byste mi prosím přidat licenci na Figma?
1047,209,2025-03-09 10:30:00,Software,P4,closed,Nejde mi nainstalovat Jira. Vyhazuje to chybu.
1048,944,2025-02-17 15:56:00,Účet a přístup,P4,closed,Nemám přístup ke sdílenému disku týmu.
1049,516,2025-01-05 11:52:00,Hardware,P3,closed,Prosím o výměnu notebook — je už za zenitem.
1050,874,2024-08-20 12:54:00,Software,P2,closed,Po updatu Figma se mi rozbilo sdílení obrazovky.
1051,282,2024-07-13 08:12:00,Hardware,P4,closed,Nefunguje mi myš. Můžete se na to podívat?
1052,591,2024-11-29 08:23:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
1053,400,2024-08-23 17:46:00,Účet a přístup,P4,closed,Nemám přístup ke sdílenému disku týmu.
1054,270,2024-01-11 13:04:00,Účet a přístup,P1,closed,Zapomněl/a jsem heslo do Slack.
1055,951,2024-11-22 16:44:00,Hardware,P2,pending,Nefunguje mi dock. Můžete se na to podívat?
1056,458,2025-03-22 14:10:00,Software,P1,closed,Po updatu VS Code se mi rozbilo VPN integrace.
1057,92,2024-02-12 16:50:00,Software,P2,closed,Mohli byste mi prosím přidat licenci na Excel?
1058,893,2024-09-19 11:26:00,Ostatní,P1,closed,Někdo mi v ledničce snědl oběd. Co s tím?
1059,183,2024-08-08 08:51:00,Software,P3,closed,Po updatu Figma se mi rozbilo sdílení obrazovky.
1060,553,2024-04-06 08:35:00,Účet a přístup,P3,pending,Můj VPN profil nefunguje od pondělí.
1061,55,2024-07-29 10:50:00,Hardware,P3,closed,Nefunguje mi notebook. Můžete se na to podívat?
1062,350,2024-03-20 14:50:00,Hardware,P3,closed,Nefunguje mi monitor. Můžete se na to podívat?
1063,701,2024-02-02 09:29:00,Účet a přístup,P4,pending,Můj VPN profil nefunguje od pondělí.
1064,723,2025-03-11 13:25:00,Software,P1,closed,Mohli byste mi prosím přidat licenci na Figma?
1065,191,2025-02-03 11:28:00,Účet a přístup,P3,closed,Zapomněl/a jsem heslo do interní portál.
1066,916,2024-10-12 15:26:00,Hardware,P3,closed,klávesnice přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1067,250,2024-11-28 11:00:00,Ostatní,P1,closed,Nefunguje kávovar v 3. patře.
1068,193,2025-02-23 11:31:00,Software,P3,closed,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
1069,185,2024-06-23 17:30:00,Ostatní,P1,closed,Nefunguje kávovar v 3. patře.
1070,418,2024-02-18 11:23:00,Software,P4,pending,Nejde mi nainstalovat Slack. Vyhazuje to chybu.
1071,876,2024-05-17 14:36:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
1072,348,2025-04-08 10:31:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
1073,968,2025-03-02 12:36:00,Ostatní,P2,closed,Nefunguje kávovar v 3. patře.
1074,333,2024-11-14 14:29:00,Účet a přístup,P4,open,Můj VPN profil nefunguje od pondělí.
1075,251,2025-02-06 11:47:00,Účet a přístup,P2,closed,Nemám přístup ke sdílenému disku týmu.
1076,413,2025-01-05 17:45:00,Hardware,P4,pending,Nefunguje mi monitor. Můžete se na to podívat?
1077,582,2025-01-05 09:06:00,Hardware,P3,open,Nefunguje mi dock. Můžete se na to podívat?
1078,548,2025-03-01 08:17:00,Hardware,P3,pending,Prosím o výměnu monitor — je už za zenitem.
1079,359,2024-05-14 10:41:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na VS Code?
1080,85,2024-11-22 13:36:00,Účet a přístup,P2,pending,Zapomněl/a jsem heslo do Jira.
1081,418,2024-02-14 11:19:00,Hardware,P3,closed,Prosím o výměnu klávesnice — je už za zenitem.
1082,900,2025-02-14 13:55:00,Ostatní,P1,closed,Nefunguje kávovar v 3. patře.
1083,469,2024-10-13 09:27:00,Účet a přístup,P3,closed,Nemám přístup ke sdílenému disku týmu.
1084,877,2025-04-22 10:46:00,Hardware,P2,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1085,214,2024-03-28 13:59:00,Hardware,P3,open,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1086,570,2025-04-19 14:40:00,Software,P2,closed,Po updatu Excel se mi rozbilo notifikace.
1087,144,2024-12-28 15:06:00,Software,P3,pending,Mohli byste mi prosím přidat licenci na Excel?
1088,470,2024-03-22 08:50:00,Software,P3,open,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
1089,984,2024-07-01 11:08:00,Hardware,P3,pending,Nefunguje mi dock. Můžete se na to podívat?
1090,477,2024-09-20 08:11:00,Hardware,P3,closed,Nefunguje mi dock. Můžete se na to podívat?
1091,122,2024-08-25 11:57:00,Software,P4,closed,Po updatu Excel se mi rozbilo notifikace.
1092,973,2024-01-20 15:47:00,Hardware,P3,closed,notebook přestal/a fungovat dnes ráno. Potřebuji to vyřešit co nejdřív.
1093,939,2025-04-18 12:08:00,Hardware,P1,closed,Nefunguje mi headset. Můžete se na to podívat?
1094,893,2025-05-07 10:45:00,Hardware,P3,pending,Nefunguje mi myš. Můžete se na to podívat?
1095,541,2024-07-28 11:41:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Slack?
1096,75,2025-05-14 14:14:00,Software,P3,pending,Mohli byste mi prosím přidat licenci na VS Code?
1097,609,2024-03-15 15:45:00,Software,P3,closed,Mohli byste mi prosím přidat licenci na Slack?
1098,81,2025-04-26 13:57:00,Software,P4,pending,Nejde mi nainstalovat VS Code. Vyhazuje to chybu.
